"item_id","root_id","relative_path","theme","doc_class","canonical_target","proposed_action","output_allowed_here","integrated_in_final","archive_allowed"
"ITEM-007172","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST004.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007173","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST005.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007174","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST006.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007175","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST007.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007176","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST008.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007177","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST009.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007178","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST010.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007179","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST011.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007180","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST012.json","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007181","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST013.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007182","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST014.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007183","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST015.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007184","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST016.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007185","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST017.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007186","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST018.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007187","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST019.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007188","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST020.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007189","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST021.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007190","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST022.js","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007191","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST023.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007192","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST024.js","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007193","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST025.js","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007194","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST026.js","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007195","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST027.js","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007196","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST028.js","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007197","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST029.js","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007198","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST030.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007199","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST031.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007200","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST032.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007201","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST033.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007202","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST034.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007203","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST035.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007204","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\POST\POST036.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007205","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_SUM.json","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007206","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_TARGET_MAP.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007207","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_STAGE_MAN.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007208","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_APPLY_PLAN.csv","PLANNING_ROADMAP","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_ROADMAP_PLANNING_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007209","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_GATE.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007210","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_VAL.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007211","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_ZIP_VAL.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007212","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_SAFE.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007213","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_SELECTOR.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007214","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_DEC.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007215","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52F_20260620_104838\E\E_HANDOFF.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007216","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\MARKER_AUDIT.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007217","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\TARGET_VERIFY.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007218","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\VERIFY_SUMMARY.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007219","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\GATE.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007220","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\VAL.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007221","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\SAFE.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007222","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\SELECTOR.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007223","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\DEC.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007224","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\HANDOFF.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007225","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\HASH.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007226","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\P52G_FULL_20260620_105154.zip","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007227","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\ZIP_VAL.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007228","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\SUM.json","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007229","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\E\F_SUM.json","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007230","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\E\F_APPLY_ROWS.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-007231","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P52G_20260620_105154\E\F_PRE_MAP.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
